Entity.ID,Entity.Name,SP_COUNTRY_NAME,SNL_INDUSTRY,Region
1027755,First Frederick Financial Corp,USA,Bank,Maryland
4214586,"First Freedom Bancshares, Inc.",USA,Bank,Tennessee
1024681,First Gaston Bank of North Carolina,USA,Bank,North Carolina
4114003,First General Bank,USA,Bank,California
108162,First Georgia Community Corp.,USA,Bank,Georgia
101787,"First Georgia Holding, Inc.",USA,Bank,Georgia
4631594,"First Greenwich Financial, Inc. (OTCPK:FGFI)",USA,Bank,Connecticut
4150252,"First Guaranty Bancshares, Inc. (NASDAQGM:FGBI)",USA,Bank,Louisiana
100863,First Guaranty Bank,USA,Bank,Louisiana
100259,"First Hawaiian, Inc. (NASDAQGS:FHB)",USA,Bank,Hawaii
1004412,First Heritage Bank,USA,Bank,California
100292,First Horizon Corporation (NYSE:FHN),USA,Bank,Tennessee
4055918,First IC Bank,USA,Bank,Georgia
4874096,First IC Corporation (OTCPK:FIEB),USA,Bank,Georgia
100048,First Illinois Corporation,USA,Bank,Illinois
101791,First Indiana Corporation,USA,Bank,Indiana
1020265,"First International Bancorp, Inc.",USA,Bank,Connecticut
4112285,First Internet Bancorp (NASDAQGS:INBK),USA,Bank,Indiana
1984015,First Internet Bank of Indiana,USA,Bank,Indiana
100317,First Interstate Bancorp (NYSE:I),USA,Bank,California
1019278,"First Interstate BancSystem, Inc. (NASDAQGS:FIBK)",USA,Bank,Montana
1027619,First Interstate Corporation of Wisconsin (NASDAQGM:FIWI),USA,Bank,Wisconsin
100039,"First Interstate of Iowa, Inc.",USA,Bank,Iowa
1021867,First Ipswich Bancorp,USA,Bank,Massachusetts
1018357,First Kentucky National Corporation,USA,Bank,Kentucky
100724,First Keystone Corporation (OTCPK:FKYS),USA,Bank,Pennsylvania
101230,First Lehigh Corporation,USA,Bank,Pennsylvania
100662,First Liberty Bank Corp.,USA,Bank,Georgia
101248,First Litchfield Financial Corporation,USA,Bank,Connecticut
1018386,First M&F Corporation,USA,Bank,Mississippi
1018302,First McMinnville Corporation,USA,Bank,Tennessee
1021488,"First Menasha Bancshares, Inc.",USA,Bank,Wisconsin
100283,First Merchants Corporation (NASDAQGS:FRME),USA,Bank,Indiana
1022112,"First Miami Bancorp, Inc.",USA,Bank,Florida
100267,First Michigan Bank Corp. (NASDAQGM:FMBC),USA,Bank,Michigan
100764,"First Mid Bancshares, Inc. (NASDAQGM:FMBH)",USA,Bank,Illinois
100268,"First Midwest Bancorp, Inc.",USA,Bank,Illinois
1024096,"First Missouri Bancshares, Inc.",USA,Bank,Missouri
1015386,First Morris Bank and Trust (OTCBB:FMJE),USA,Bank,New Jersey
4144302,First Mountain Bancorp,USA,Bank,California
1015389,First Mountain Bank (OTCPK:FMBP),USA,Bank,California
100365,First Nat'l Bank Corp./MI (NASDAQGM:MTCL),USA,Bank,Michigan
1027783,"First National Banc, Inc.",USA,Bank,Georgia
1018185,"First National Bancorp of Greenville, Inc.",USA,Bank,South Carolina
100236,"First National Bancorp, Inc. (Gainesville, GA) (NASDAQGM:FBAC)",USA,Bank,Florida
100725,"First National Bancorp, Incorporated",USA,Bank,Illinois
4050456,First National Bancshares Inc. (OTCPK:FNSC.Q),USA,Bank,South Carolina
4038093,"First National Bancshares, Inc.",USA,Bank,Louisiana
1004697,First National Bank,USA,Bank,Pennsylvania
1005303,First National Bank,USA,Bank,Pennsylvania
100869,First National Bank Alaska (OTCQX:FBAK),USA,Bank,Alaska
4051004,First National Bank of Gwinnett,USA,Bank,Georgia
4048554,First National Bank of Johns Creek,USA,Bank,Georgia
4135630,First National Bank of New York,USA,Bank,New York
1004912,First National Bank of Newport (OTCPK:FNBT),USA,Bank,Vermont
1004413,First National Bank of Port Allegany,USA,Bank,Pennsylvania
1005220,First National Bank of Shelby,USA,Bank,North Carolina
1004820,First National Bank of Spangler,USA,Bank,Pennsylvania
1005561,First National Bank of Suffield,USA,Bank,Connecticut
1008088,First National Bank of Wellston,USA,Bank,Ohio
1020658,First National Bankshares Corp. (OTCPK:FBSW),USA,Bank,Wisconsin
4090992,First National Bankshares of Florida Inc. (NYSE:FLB),USA,Bank,Florida
100860,"First National Bankshares, Inc. (NYSEAM:FNH)",USA,Bank,Virginia
105434,First National Corporation (NASDAQCM:FXNC),USA,Bank,Virginia
1982015,First National Exchange Bank,USA,Bank,Virginia
100727,"First National of Nebraska, Inc. (OTCPK:FINN)",USA,Bank,Nebraska
100274,First National Pennsylvania Corporation,USA,Bank,Pennsylvania
1018319,First National Sylacauga Corporation,USA,Bank,Alabama
100275,First New York Bank for Business,USA,Bank,New York
100040,First NH Banks Inc,USA,Bank,New Hampshire
4004398,"First Niagara Financial Group, Inc.",USA,Bank,New York
1013648,First Northern Bank of Dixon,USA,Bank,California
4055885,First Northern Community Bancorp (OTCQX:FNRN),USA,Bank,California
100277,First Oak Brook Bancshares Inc. (NASDAQGM:FOBB),USA,Bank,Illinois
100276,First of America Bank Corporation (NYSE:FOA),USA,Bank,Michigan
100041,"First Ohio Bancshares, Inc.",USA,Bank,Ohio
4054722,"First Ottawa Bancshares, Inc. (OTCPK:FOTB)",USA,Bank,Illinois
4104807,First Pacific Bancorp (OTCPK:FPBC),USA,Bank,California
100580,First Patriot Bankshares Corporation,USA,Bank,Virginia
100047,First Pennsylvania Corporation,USA,Bank,Pennsylvania
4050673,First Peoples Bank,USA,Bank,Georgia
100279,First Peoples Financial Corp (NASDAQGM:FPNJ),USA,Bank,New Jersey
4041219,"First Perry Bancorp, Inc.",USA,Bank,Pennsylvania
100728,First Philson Financial Corporation (NYSEAM:FPB),USA,Bank,Pennsylvania
1017738,First Place Financial Corporation,USA,Bank,Ohio
4169975,First Priority Financial Corp. (OTCPK:FPBK),USA,Bank,Pennsylvania
1006470,First Private Bank & Trust,USA,Bank,California
1018092,First Pulaski National Corporation,USA,Bank,Tennessee
100282,First Regional Bancorp (OTCPK:FRGB.Q),USA,Bank,California
4073936,"First Reliance Bancshares, Inc. (OTCQX:FSRL)",USA,Bank,South Carolina
4051704,First Reliance Bank,USA,Bank,South Carolina
102061,First Republic Bank,USA,Bank,California
4259601,First Republic Bank (OTCEM:FRCB),USA,Bank,California
4096749,"First Resource Bancorp, Inc. (OTCQX:FRSB)",USA,Bank,Pennsylvania
109064,First Robinson Financial Corporation (OTCPK:FRFC),USA,Bank,Illinois
4208938,"First Savings Financial Group, Inc. (NASDAQCM:FSFG)",USA,Bank,Indiana
4055030,"First Security Bancorp, Inc.",USA,Bank,Arkansas
100219,"First Security Bank of California, NA",USA,Bank,California
100287,First Security Corporation (NASDAQGM:FSCO),USA,Bank,Utah
100289,First Security Corporation of Kentucky,USA,Bank,Kentucky
4050826,"First Security Group, Inc.",USA,Bank,Tennessee
4057732,"First Security, Inc. (OTCPK:FIIT)",USA,Bank,Idaho
4076655,"First Sentry Bancshares, Inc. (OTCPK:FTSB)",USA,Bank,West Virginia
1024594,First Shares Bancorp Inc. (NASDAQGM:FBGI),USA,Bank,South Carolina
4096266,First Sound Bank,USA,Bank,Washington
108034,"First South Bancorp, Inc.",USA,Bank,North Carolina
3006019,"First South Bancorp, Inc.",USA,Bank,North Carolina
4066489,First Southern Bancorp,USA,Bank,South Carolina
1025035,"First Southern Bancorp, Inc.",USA,Bank,Georgia
100925,"First Southern Bancshares, Inc.",USA,Bank,Arkansas
1016873,"First State Bancorp Inc. (Howell, NJ) (OTCPK:FBHW)",USA,Bank,Delaware
4087028,"First State Bancorp, Inc.",USA,Bank,Delaware
100565,First State Bancorporation (OTCPK:FSNM.Q),USA,Bank,Delaware
4099672,First State Bank,USA,Bank,Delaware
1008810,First State Bank of Southern California,USA,Bank,California
100848,First State Bank of the Oaks,USA,Bank,Delaware
100806,First State Corporation (NASDAQGM:FSBT),USA,Bank,Delaware
1981060,First State Financial Corporation (OTCPK:FSTF),USA,Bank,Delaware
4135426,"First Suffield Financial, Inc.",USA,Bank,Connecticut
100731,First Trust Bank,USA,Bank,Kentucky
1991054,First Trust Bank,USA,Bank,Kentucky
100228,First Union Corporation Of Virginia (NASDAQGM:DMBK),USA,Bank,Virginia
100732,First United Bancorp. (NASDAQGM:FUSC),USA,Bank,South Carolina
100476,"First United Bancshares, Inc. (NASDAQGM:UNTD)",USA,Bank,Arkansas
100158,First United Bank Group Inc. (NASDAQGM:BNKS),USA,Bank,Oklahoma
100525,First United Corporation (NASDAQGS:FUNC),USA,Bank,Maryland
100669,"First US Bancshares, Inc. (NASDAQCM:FUSB)",USA,Bank,Alabama
4100655,"First Valley Bancorp, Inc.",USA,Bank,California
1023052,First Valley National Bank (OTCPK:FVAL),USA,Bank,California
4099679,First Vietnamese American Bank (OTCPK:FVAB),USA,Bank,California
100295,First Virginia Banks Inc. (NYSE:FVB),USA,Bank,Virginia
4046536,First Washington Financial Corp. (NASDAQGM:FWFC),USA,Bank,Washington
100875,"First West Virginia Bancorp, Inc.",USA,Bank,West Virginia
100296,"First Western Bancorp, Inc. (NASDAQGM:FWBI)",USA,Bank,Pennsylvania
1974030,First Western Bank (NASDAQGM:FWBN),USA,Bank,North Dakota
1007871,"First Western Bank (Simi Valley, CA) (NASDAQGM:FWSY)",USA,Bank,California
4087841,"First Western Financial, Inc. (NASDAQGS:MYFW)",USA,Bank,Colorado
100049,First Wyoming Bancorporation,USA,Bank,Wyoming
100733,First-Knox Banc Corp. (NASDAQGM:FKBC),USA,Bank,Ohio
100027,Firstar Corporation of Iowa,USA,Bank,Iowa
100290,Firstar Holdings Corporation (NYSE:FSR),USA,Bank,Wisconsin
100768,Firstbank Corporation,USA,Bank,Michigan
4055962,FirstBank Financial Services,USA,Bank,Georgia
4098574,FirstBank Financial Services Inc. (OTCPK:FBFS),USA,Bank,Georgia
100238,FirstBank of Illinois Co. (NASDAQGM:FBIC),USA,Bank,Illinois
1025072,"FirstFed Bancorp, Inc.",USA,Bank,Alabama
1016967,FirsTier Corporation,USA,Bank,Nebraska
100284,"FirsTier Financial, Inc. (NASDAQGM:FRST)",USA,Bank,Colorado
100241,FirstMerit Corporation,USA,Bank,Ohio
100747,"Firstshares of Texas, Inc.",USA,Bank,Texas
100729,FirstSouth Bank,USA,Bank,North Carolina
1017718,FirstSun Capital Bancorp (NASDAQGS:FSUN),USA,Bank,New Mexico
4089447,Five Star Bancorp (NASDAQGS:FSBC),USA,Bank,California
101792,FLAG Financial Corporation,USA,Bank,Georgia
100264,Flagler Bank Corp (NASDAQGM:FLGLA),USA,Bank,Florida
100981,Flagship Bank and Trust Company,USA,Bank,Massachusetts
100266,FleetBoston Financial Corporation (NYSE:FBF),USA,Bank,Massachusetts
1020345,Fleetwood Bank Corporation (OTCPK:FLEW),USA,Bank,Pennsylvania
4089700,"Flint River Bancshares, Inc.",USA,Bank,Michigan
4169961,"Florida Bank Group, Inc.",USA,Bank,Florida
1984108,Florida Banks Inc. (NASDAQGM:FLBK),USA,Bank,Florida
4050698,Florida Choice Bank,USA,Bank,Florida
4101957,"Florida Choice Bankshares, Inc. (OTCPK:FLBK)",USA,Bank,Florida
1005292,Florida Community Bank,USA,Bank,Florida
4074551,"Florida Community Banks, Inc.",USA,Bank,Florida
100045,"Florida National Banks of Florida, Inc.",USA,Bank,Florida
1018136,"Florida Westcoast Banks, Inc.",USA,Bank,Florida
4115186,"Floridian Financial Group, Inc.",USA,Bank,Florida
102398,Flushing Financial Corporation (NASDAQGS:FFIC),USA,Bank,New York
4064792,"FMB Equibanc, Inc. (OTCPK:FMBE)",USA,Bank,Florida
4073192,FNB Bancorp (NASDAQGM:FNBG),USA,Bank,California
1019089,"FNB Bancorp, Inc. (OTCEM:FBIP)",USA,Bank,Pennsylvania
1027811,FNB Bancshares Inc. (NASDAQGM:FNBC),USA,Bank,South Carolina
1019955,FNB Bankshares (NASDAQGM:FBSH),USA,Bank,Georgia
1025195,FNB Corp. (NASDAQGM:FNBP),USA,Bank,West Virginia
100826,FNB Financial Corporation,USA,Bank,Louisiana
100557,FNB Financial Services Corporation,USA,Bank,Michigan
100273,FNB Rochester Corp. (NASDAQGM:FNBR),USA,Bank,New York
100833,"FNB Salem Bank & Trust, National Association",USA,Bank,Virginia
1022580,"FNB, Inc. (OTCPK:FIDS)",USA,Bank,Alabama
1022350,"FNBH Bancorp, Inc.",USA,Bank,Michigan
1020494,FNBM Financial Corporation,USA,Bank,New Mexico
4235419,"FNBNY Bancorp, Inc.",USA,Bank,New York
4247648,"FNBPA Bancorp, Inc.",USA,Bank,Pennsylvania
4038801,"FNCB Bancorp, Inc.",USA,Bank,Pennsylvania
100857,FNCB Bank,USA,Bank,Pennsylvania
1020275,"FNS Bancshares, Inc.",USA,Bank,Georgia
1027638,"FNW Bancorp, Inc. (NASDAQGM:FNWB)",USA,Bank,Washington
4147295,Focus Business Bank,USA,Bank,California
4143553,Folsom Lake Bank,USA,Bank,California
100278,Foothill Independent Bancorp (NASDAQGM:FOOT),USA,Bank,California
1020251,"Foresight Financial Group, Inc. (OTCQX:FGFH)",USA,Bank,Illinois
101570,Forrest City Financial Corporation,USA,Bank,Arkansas
1032794,"Forsyth Bancshares, Inc.",USA,Bank,Georgia
4146333,Fort Orange Financial Corp.,USA,Bank,New York
100297,Fort Wayne National Corporation,USA,Bank,Indiana
1027859,"Fortress Bancshares, Inc.",USA,Bank,Texas
4089452,"Foundation Bancorp, Inc.",USA,Bank,Maryland
4165678,Founders Bancorp,USA,Bank,South Carolina
100735,Founders Bank,USA,Bank,Connecticut
4101034,Founders Community Bank,USA,Bank,California
100537,Founders Financial Corporation,USA,Bank,Michigan
1137105,"Four Oaks Fincorp, Inc. (OTCPK:FOFN)",USA,Bank,North Carolina
100285,Fourth Financial Corp. (NASDAQGM:FRTH),USA,Bank,Kansas
100712,"FP Bancorp, Inc. (NASDAQGM:FPBN)",USA,Bank,California
4072981,"FPB Bancorp, Inc.",USA,Bank,Florida
100262,Frankford Corp (NASDAQGM:FKFD),USA,Bank,Pennsylvania
4084305,"Franklin Bancorp, Inc.",USA,Bank,Michigan
100263,"Franklin Bancorporation, Inc. (NASDAQGM:FNBC)",USA,Bank,Virginia
1023008,Franklin Financial Corporation (NASDAQGM:FNFN),USA,Bank,Virginia
4185772,"Franklin Financial Network, Inc.",USA,Bank,Tennessee
100736,Franklin Financial Services Corporation (NASDAQCM:FRAF),USA,Bank,Pennsylvania
100291,"Franklin Savings Bank, A Federal Savings Bank",USA,Bank,New Jersey
4089644,"Frederick County Bancorp, Inc.",USA,Bank,Maryland
4066037,Frederick County Bank,USA,Bank,Maryland
4086575,"Freedom Bancshares, Inc.",USA,Bank,California
4097669,Freedom Bank,USA,Bank,Montana
4065714,"Freedom Financial Holdings, Inc. (OTCQX:FDVA)",USA,Bank,Virginia
1016686,Fremont Bancorporation,USA,Bank,California
,Fremont Indem Co & Fremont Pacific Ins Co (Combined),USA,Bank,California
4051613,Friends Bank,USA,Bank,Ohio
1020611,Front Range Capital,USA,Bank,Colorado
4142517,Frontier Community Bank,USA,Bank,Illinois
1016791,Frontier Financial Corporation,USA,Bank,Washington
1974108,Frontier National Corp.,USA,Bank,Oklahoma
1009628,Frontier State Bank (OTCPK:FSAZ),USA,Bank,Arizona
1021758,FS Bancorp (OTCPK:FXLG),USA,Bank,North Carolina
1022655,FSB Bancorp Inc. (OTCPK:FSBX),USA,Bank,New York
1011707,FSBH Corp. (OTCPK:FSBH),USA,Bank,Mississippi
1022590,Fulton Bancshares Corporation (NASDAQGM:FULB),USA,Bank,Pennsylvania
100294,Fulton Financial Corporation (NASDAQGS:FULT),USA,Bank,Pennsylvania
1024300,Futura Banc Corporation,USA,Bank,Ohio
4161070,FVCbank,USA,Bank,Virginia
4624250,"FVCBankcorp, Inc. (NASDAQCM:FVCB)",USA,Bank,Virginia
4040620,FVNB Corp.,USA,Bank,Texas
100597,"Garden State Bancshares, Inc. (NASDAQGM:GRDN)",USA,Bank,New Jersey
4048954,Gateway American Bancshares Inc. (NASDAQGM:GWAM),USA,Bank,Missouri
100300,"Gateway Bancorp, Inc. (NASDAQGM:GBAN)",USA,Bank,Missouri
1984018,Gateway Bank & Trust Co.,USA,Bank,Missouri
4072235,"Gateway Financial Holdings, Inc. (NASDAQGM:GBTS)",USA,Bank,Missouri
4019528,"GB&T Bancshares, Inc.",USA,Bank,Georgia
9375217,GBank Financial Holdings Inc. (NASDAQCM:GBFH),USA,Bank,Nevada
100301,GBC Bancorp (NASDAQGM:GBCB),USA,Bank,California
108293,"GBC Bancorp, Inc.",USA,Bank,California
4011642,GBT Bancorp (NASDAQGM:GBAT),USA,Bank,Alabama
4072053,"Georgia Bancshares, Inc.",USA,Bank,Georgia
100705,"Georgia Bancshares, Incorporated",USA,Bank,Georgia
1020848,Georgia Bank & Trust,USA,Bank,Georgia
4098326,Georgia Heritage Bank,USA,Bank,Georgia
4093738,"Georgia Trust Bancshares, Inc.",USA,Bank,Georgia
1032872,"Georgia-Carolina Bancshares, Inc.",USA,Bank,Georgia
100551,"German American Bancorp, Inc. (NASDAQGS:GABC)",USA,Bank,Indiana
1023792,"Glacier Bancorp, Inc. (NYSE:GBCI)",USA,Bank,Montana
100737,Glastonbury Bank and Trust Company,USA,Bank,Connecticut
1974193,"GLB Bancorp, Inc. (NASDAQGM:GLBK)",USA,Bank,California
1023785,Glen Burnie Bancorp (OTCQX:GLBZ),USA,Bank,Maryland
1002423,Glen Rock State Bank,USA,Bank,New Jersey
4149392,"Glenville Bank Holding Company, Inc.",USA,Bank,West Virginia
100795,"Gloucester County Bankshares, Inc.",USA,Bank,New Jersey
107461,"GM Acquisition Sub, Inc.",USA,Bank,Ohio
107394,"Gold Banc Corporation, Inc.",USA,Bank,Kansas
4135427,Gold Canyon Bank,USA,Bank,Arizona
6978830,"Gold Coast Bancorp, Inc. (OTCPK:GLDT)",USA,Bank,New York
4162594,Gold Coast Bank,USA,Bank,New York
1022985,"Golden Isles Financial Holdings, Inc. (NASDAQGM:GIFH)",USA,Bank,Georgia
4149832,Golden Mountain Financial Corp,USA,Bank,California
101059,Golden Oak Bank,USA,Bank,Virginia
4087994,"Golden Pacific Bancorp, Inc.",USA,Bank,California
4627171,Golden State Bancorp (OTCQX:GSBX),USA,Bank,California
4086858,Golden State Bank,USA,Bank,California
4142335,"Golden Valley Bancshares, Inc. (OTCPK:GVYB)",USA,Bank,California
100099,"Goldenbanks of Colorado, Inc. (NASDAQGM:GOLD)",USA,Bank,Colorado
4072409,Goldman Sachs Bank USA,USA,Bank,New York
1007032,Gotham Bank of New York (OTCPK:GOBN),USA,Bank,New York
1019050,Grand Bank Corporation,USA,Bank,New Jersey
1025196,Grand Premier Financial Inc. (NASDAQGM:GPFI),USA,Bank,Illinois
4185854,"Grand River Commerce, Inc. (OTCQX:GNRV)",USA,Bank,Michigan
100794,"GrandBanc, Inc. (NASDAQGM:GDBC)",USA,Bank,North Carolina
4136172,Grandpoint Bank,USA,Bank,California
4222228,"Grandpoint Capital, Inc. (OTCPK:GPNC)",USA,Bank,California
4057515,GrandSouth Bancorporation,USA,Bank,South Carolina
101205,Grange National Banc Corp. (NASDAQGM:GRGN),USA,Bank,Pennsylvania
4167008,"Granite Bancshares, Inc.",USA,Bank,Texas
4072657,"Granite Community Bank, N.A.",USA,Bank,California
1008878,Granite State Bank (OTCPK:GTSB),USA,Bank,New Hampshire
100305,"Granite State Bankshares, Inc. (NASDAQGM:GSBI)",USA,Bank,New Hampshire
1023668,"Grayson Bankshares, Inc.",USA,Bank,Virginia
1032829,Great Basin Financial Corporation,USA,Bank,Nevada
4091674,Great Florida Bank,USA,Bank,Florida
1018125,"Great Guaranty Bancshares, Inc.",USA,Bank,Mississippi
1021359,"Great Lakes Financial Resources, Inc.",USA,Bank,Michigan
101830,"Great Southern Bancorp, Inc. (NASDAQGS:GSBC)",USA,Bank,Missouri
4157310,Great State Bank,USA,Bank,North Carolina
100847,Great Valley Bank,USA,Bank,Pennsylvania
4557904,"Great Western Bancorp, Inc. (NYSE:GWB)",USA,Bank,South Dakota
1021034,"Great Western Bancorporation, Inc.",USA,Bank,Iowa
100009,"GreatBanc, Inc.",USA,Bank,Illinois
101007,Greater Bay Bancorp,USA,Bank,California
100738,Greater Community Bancorp,USA,Bank,New Jersey
4064599,Greater Hudson Bank (OTCPK:GHDS),USA,Bank,New York
4085694,Greater Sacramento Bancorp,USA,Bank,California
4111096,"Green Bancorp, Inc.",USA,Bank,Texas
1019938,"Green Bankshares, Inc. (NASDAQGM:GRNB)",USA,Bank,Tennessee
4066408,Greer Bancshares Incorporated (OTCPK:GRBS),USA,Bank,South Carolina
100739,Greer State Bank,USA,Bank,South Carolina
100306,Grenada Sunburst System Corporation,USA,Bank,Mississippi
100526,Growth Financial Corp (NASDAQGM:GRFC),USA,Bank,California
4093621,Guaranty Bancorp,USA,Bank,Colorado
1023307,"Guaranty Bancshares, Inc.",USA,Bank,Texas
1008358,"Guaranty Bank, NA",USA,Bank,Texas
1032022,"Guaranty Federal Bancshares, Inc. (NASDAQGM:GFED)",USA,Bank,Missouri
1974161,Guaranty Financial Corporation (NASDAQGM:GSLC),USA,Bank,Texas
100796,Guaranty State Bancorp,USA,Bank,Texas
100299,Guardian Bancorp (OTCPK:GB),USA,Bank,California
1024499,"Gulf West Banks, Inc. (NASDAQGM:GWBK)",USA,Bank,Florida
101202,Habersham Bancorp (OTCEM:HABC),USA,Bank,Georgia
1007498,Halifax National Bank,USA,Bank,North Carolina
4328225,"Hamilton Bancorp, Inc. (NASDAQGM:HBK)",USA,Bank,Maryland
1022085,"Hamilton Bancorp, Inc. (OTCEM:HABK)",USA,Bank,Tennessee
4143160,"Hamilton State Bancshares, Inc.",USA,Bank,Georgia
1007679,Hamlin Bank and Trust Company (OTCPK:HMLN),USA,Bank,Pennsylvania
4146071,Hampshire First Bank,USA,Bank,New Hampshire
100309,"Hamptons Bancshares, Inc. (NASDAQGM:HBSI)",USA,Bank,New York
100308,Hancock Whitney Corporation (NASDAQGS:HWC),USA,Bank,Mississippi
1012039,Hanmi Bank,USA,Bank,California
4054775,Hanmi Financial Corporation (NASDAQGS:HAFC),USA,Bank,California
100740,"Hanover Bancorp, Inc. (NASDAQGM:HOVB)",USA,Bank,Pennsylvania
4770326,"Hanover Bancorp, Inc. (NASDAQGS:HNVR)",USA,Bank,Maryland
100741,Harbor Bancorp (NASDAQGM:HABN),USA,Bank,Maryland
